designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 2002082928982174208",2002082928982174208,340.51849291374725,52.84110539423017,3.8983718511479304,15.193571341493048,3.3972791449441853,0.9708223,9.001408,0.200634,-25.7176,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,9857.717,4.299,-0.1351,257.9419,0.4453,0.4227,0.225
"Gaia DR3 4161119076949247360",4161119076949247360,274.6374789540651,-6.1078162443413655,3.381517390864147,9.440657682975905,1.7042257766915438,8.559427,9.001421,1.1126223,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,7163.723,3.3447,-0.4907,284.3432,1.5758,1.3408,0.7285
"Gaia DR3 2066664771658131840",2066664771658131840,311.79509267464823,42.409643613667036,2.097028586934452,5.173414382951406,0.42600905021324975,1.3768604,9.001422,0.09708691,-23.900679,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,10361.721,3.9313,-0.7969,446.6261,0.2948,0.2832,0.1511
"Gaia DR3 2290455932395936000",2290455932395936000,300.3485479628889,76.82943162084302,1.1428104771418912,-2.8942426980766136,-3.7392763840150085,0.9710516,9.001444,1.2088499,-15.68538,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1610817627415941248",1610817627415941248,219.39819251953597,57.246994590715445,0.887108702091785,-5.8013224500186515,-6.237545608726861,1.3798985,9.001446,2.065373,-19.469646,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5351.483,1.7154,-0.1949,1247.9314,2.7726,2.071,1.1215
"Gaia DR3 4353052060051139328",4353052060051139328,249.85749306269466,-6.087628383769846,1.0354391115778943,-6.207222346215029,0.9744313682361427,0.9913151,9.001458,2.7509232,-13.297757,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3683.8289,0.7476,-0.0988,959.9767,1.986,1.2966,0.7409
"Gaia DR3 1264818738542163712",1264818738542163712,226.5726614605007,24.939171877128757,6.203686788084808,-24.904056332896857,12.140077300098696,3.2635715,9.001467,0.7194271,-45.818073,"NOT_AVAILABLE",1,true,true,false,false,false,true,true,5961.9883,3.8604,-0.4898,151.9691,0.0137,0.0117,0.0063
"Gaia DR3 2033032841314493824",2033032841314493824,295.8795189994741,31.293801672102955,1.6648422759515675,2.808851856727749,-2.5143653079145083,0.99514854,9.001485,1.1312561,8.115767,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1930868041876438400",1930868041876438400,347.34940469687484,42.551376068056584,2.8745086543680842,20.11823169830532,-2.4388682060085483,1.0379075,9.001493,1.4151583,-46.419395,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4726.5093,2.7461,0.1545,348.7958,0.4386,0.335,0.1744
"Gaia DR3 554280789570003200",554280789570003200,53.28061680567449,76.83619797569521,3.505557325905324,15.156902032327523,-17.905893119406024,4.178952,9.001495,0.21318531,-19.686346,"NOT_AVAILABLE",1,true,true,false,false,false,true,true,8160.2207,3.9282,-0.5591,321.4394,0.0717,0.0668,0.0356
"Gaia DR3 237041826346782336",237041826346782336,55.09673705643765,40.75991802705039,0.6924007613683838,7.3617781328042575,-1.1693127290243206,1.1857421,9.001518,4.4157376,7.638145,"VARIABLE",0,true,true,true,true,false,false,true,,,,,,,
"Gaia DR3 917365023986294272",917365023986294272,130.30396612638452,44.78631838624634,2.029436511259239,0.9165579641941872,-4.4763071238819485,1.0548222,9.001527,1.2134666,-25.50585,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4653.7783,2.3063,-0.206,468.2213,0.0136,0.0105,0.0055
"Gaia DR3 526204210405623680",526204210405623680,11.836319528383672,66.88840393193253,8.068473859993976,-26.280800737059025,-20.36032418637538,3.0956209,9.001546,0.63095856,-9.165891,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6377.302,4.1547,-0.4166,121.2873,0.0482,0.0418,0.0226
"Gaia DR3 1644314936350766976",1644314936350766976,229.80090972846003,65.66606641829881,1.7833970175166187,-27.023574597251212,-3.964135325660931,0.9579616,9.001552,1.506424,-37.72454,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 568896425839500672",568896425839500672,35.90622005247009,80.89270183753717,3.634469652223667,0.1693143106482291,-4.325909469482861,1.0657644,9.001594,0.4911108,18.290115,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,7037.487,3.7676,-0.6217,271.3229,0.077,0.0686,0.0369
"Gaia DR3 3989976140688596608",3989976140688596608,162.80521481632906,23.528432619408168,16.63126025742359,-4.776767671052681,14.075791358853916,0.8678841,9.001597,0.8069773,-22.138655,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5704.436,4.4649,-0.4586,59.8908,0.0229,0.0192,0.0104
"Gaia DR3 2053926654571280512",2053926654571280512,303.09898765406865,30.89390903862089,1.1879478508468249,0.9003158142468599,-3.5531920823620142,1.0615022,9.001634,-0.109251976,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,16308.832,3.9784,0.0021,983.1532,0.2696,0.2674,0.1437
"Gaia DR3 3439036320281004800",3439036320281004800,95.720411835491,32.35372439811543,1.950977659521257,3.0244644792942004,-4.33942914062226,0.9193832,9.001646,1.4432697,44.212067,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4745.2026,2.5114,0.1108,492.7171,0.694,0.5312,0.2777
"Gaia DR3 2000904493036826368",2000904493036826368,335.1129644588778,50.995506058188575,1.3490626911481893,2.8081836536625,0.5739309759934754,0.95927477,9.001654,-0.011350632,,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
"Gaia DR3 1999330645213463936",1999330645213463936,356.5092789645574,58.52704903532832,2.330624477539968,7.9084931017974345,0.3616551806026585,0.9957526,9.001657,1.5004768,-2.1959724,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4250003283378216960",4250003283378216960,304.67515109555404,6.901287683991574,3.6986803142039566,3.9772348210730915,-8.112392432772802,0.87451524,9.001661,0.49376774,,"VARIABLE",0,true,true,false,true,false,true,true,7014.156,3.8525,-0.2658,270.4761,0.1235,0.1102,0.0591
"Gaia DR3 3716574843501204992",3716574843501204992,201.1590092802111,5.6655528578770005,2.7268559495174465,-23.191508953855678,-1.4924767876865936,7.380982,9.001682,1.165842,3.7049644,"NOT_AVAILABLE",3,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3383313934276984960",3383313934276984960,99.7501267485539,25.55962066247512,1.1828142575160623,-0.5760682126374471,-15.937938288924656,0.9534491,9.001683,1.4040871,-11.635626,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4870.7554,2.3194,0.0136,821.6605,0.6839,0.5287,0.2774
"Gaia DR3 212460044882115968",212460044882115968,82.59779983117679,48.24439236759066,1.6144857774831765,2.1829520608244812,-3.6844718820472266,5.028146,9.001696,0.3364563,-20.898392,"VARIABLE",0,true,true,false,true,false,true,true,9596.838,3.5466,0.0497,621.5091,0.7195,0.6764,0.3623
"Gaia DR3 2160046186822926848",2160046186822926848,279.2078232675053,62.204095829181846,1.956664538381561,5.112431106011886,-6.099346922338387,2.8371766,9.001707,0.5278387,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2025929927454986880",2025929927454986880,291.23210965714065,27.59113542365027,1.2605715430713167,0.2166364706535292,-4.935476724741613,1.0003307,9.001728,1.2687979,1.5632657,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1888892673657041152",1888892673657041152,341.1895975737213,31.350614900963816,3.783690945157222,0.4357876169428416,2.9762853885099383,0.98224896,9.001734,1.0729208,-0.1703654,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 170375206538081536",170375206538081536,59.60337304329937,32.805774778984116,0.6400875782843688,1.3911515022686356,-3.9829468473311618,1.1667413,9.001736,2.8896108,18.840117,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 177911224872251776",177911224872251776,67.24050548845506,35.95867319882803,0.8775536888529465,1.9053196361563507,-2.1430341006737335,1.0461946,9.001815,3.1395931,-16.428314,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4915.176,1.2666,-0.8277,821.7733,5.3456,3.657,2.0347
"Gaia DR3 1706654393788605056",1706654393788605056,257.7034171673149,79.46431636179857,6.914896812727555,-23.733267584585043,48.89032761782277,1.0207404,9.001819,1.1021891,1.7971622,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4965.098,3.5644,0.033,144.0098,0.0868,0.0693,0.0366
"Gaia DR3 4314647252822170240",4314647252822170240,293.2914379879932,10.807236837824234,1.1283015380622905,-2.4423153783904223,-6.275056917575563,13.424516,9.001838,1.3088236,3.5296748,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5279.767,2.4754,-1.5263,489.2285,0.9081,0.7253,0.398
"Gaia DR3 155211944756593024",155211944756593024,72.50046283108902,28.941839537313342,7.848571507122276,16.648680342004905,-34.80048845801586,0.9055656,9.001838,0.65430737,,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6230.6006,4.1715,-0.3293,126.5561,0.0086,0.0074,0.004
"Gaia DR3 4584584091893760128",4584584091893760128,270.20856803935044,29.411291594933314,1.7366255679218185,1.6519247671870232,3.6382101960513413,1.0457829,9.001865,1.1353846,-27.347204,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4925.7373,2.6976,0.0762,550.8932,0.0739,0.0585,0.0305
"Gaia DR3 795693097320589696",795693097320589696,150.8956009284342,35.95439504437049,5.011262089128276,-1.6414681710321282,6.686068871594646,0.9456298,9.001891,0.6541052,-13.962676,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6213.31,3.8742,0.0106,197.6707,0.0011,9.0E-4,5.0E-4
"Gaia DR3 4521575031890532608",4521575031890532608,286.4905661950142,24.1059187284912,1.5448566435127393,-1.5397660473588033,-17.042200843617966,1.0825592,9.001905,1.9372759,18.473158,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4669.0864,2.1075,0.2019,686.6742,1.8552,1.3611,0.7145
"Gaia DR3 1202247971347854592",1202247971347854592,244.3698075020324,20.935147379436184,9.814572911603554,-87.78524019961738,-78.86866154608771,1.0372231,9.001909,0.81312275,-71.54041,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5620.7344,4.1402,-1.1121,101.5575,0.0105,0.0088,0.0048
"Gaia DR3 4537714213308498432",4537714213308498432,280.7815970329697,25.928944345501144,2.2487256251101946,0.3222063966834483,1.3418506398498953,0.92158365,9.001924,1.3110762,-22.903265,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5107.6255,2.7664,0.064,426.5775,0.562,0.4394,0.2304
"Gaia DR3 3363184350273598720",3363184350273598720,108.437836483968,19.21120209195415,3.4191930418814036,-5.42698489833264,-3.5878527883526927,1.7655704,9.0019655,0.30648518,43.824875,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,7598.924,3.7941,-1.5284,285.9784,0.0069,0.0063,0.0034
"Gaia DR3 4033964263726136960",4033964263726136960,181.30052095367992,38.85652048103219,4.497785496903351,-11.814657332223772,19.931253963758472,1.3824967,9.002014,0.4332695,-30.552216,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7031.142,3.9442,-0.5678,221.9903,0.0049,0.0044,0.0024
"Gaia DR3 3895649725336884736",3895649725336884736,177.5647243767532,2.7601070818192515,1.01390585009288,-17.61012076271808,-3.4455542111893003,1.0049844,9.002032,1.6289873,50.85095,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 3441630553545064704",3441630553545064704,85.45269505200989,27.019239808726937,15.560027901699646,26.42809864551976,-117.07174945577123,1.0127183,9.002045,0.827857,-1.0761343,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5651.868,4.4141,-0.2849,63.9703,0.0243,0.0203,0.0109
"Gaia DR3 1618572586005830784",1618572586005830784,219.60063497761607,61.1857586552452,3.185901857320661,-39.00910868543593,17.711701713524867,2.142184,9.002047,1.3539677,-54.31872,"NOT_AVAILABLE",2,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4017232449825722496",4017232449825722496,174.31351488774436,24.987356750263007,5.4280205401665285,-40.5599832670833,-14.22714999951104,1.6712061,9.002063,0.6469679,-0.66003203,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6294.706,3.9151,-0.1353,184.278,0.0419,0.0362,0.0195
"Gaia DR3 1949825129869530112",1949825129869530112,328.9945651067416,37.20245683037323,0.8283296598335956,-1.5948180274063155,0.9888969543124144,1.2956492,9.002083,2.1468248,-22.495497,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4848.7026,1.5127,-0.8977,1172.8977,2.5878,1.8927,1.0285
"Gaia DR3 1621527454786307328",1621527454786307328,241.10121922979772,55.85357497060897,8.848158476886885,-4.141369028438424,19.054072945840765,2.1856735,9.002096,0.77591896,-31.61617,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5782.2056,4.1731,-0.2942,112.5959,0.0015,0.0013,7.0E-4
"Gaia DR3 2865910872077475968",2865910872077475968,352.7259124482302,27.77785593989904,18.009664387599013,-135.57324781851608,-133.71006393952717,0.9781623,9.002146,0.9068575,0.51849174,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5498.2725,4.4743,-0.2344,55.2904,2.0E-4,2.0E-4,1.0E-4
"Gaia DR3 715063921087559936",715063921087559936,136.6840723863976,35.33007844212219,5.835296082992932,-35.42675937176616,-17.474251094941454,2.0478013,9.002187,0.5009718,14.016933,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6806.721,4.0945,-0.3336,170.4202,0.0058,0.0051,0.0028
"Gaia DR3 4586816375378094592",4586816375378094592,275.8550758332101,29.14351915687042,2.362024017476736,-2.918460151787365,1.6346604936891658,1.1415358,9.00219,0.26599598,-31.691061,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7868.2876,3.6246,-1.3304,395.9082,0.0755,0.0699,0.0374
"Gaia DR3 2041634011494819072",2041634011494819072,281.34326639323996,30.088360035878885,0.831167324405454,-5.619559585668047,-10.792145959684163,0.99809724,9.002238,3.147901,-11.980616,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
"Gaia DR3 1786858436978920320",1786858436978920320,322.27633266733835,18.802270711877203,1.8085682922514366,-11.39364201560025,-21.01304202456947,0.93979985,9.002239,1.1846666,-4.632858,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 317758001433860864",317758001433860864,25.98922110935671,34.5080819466489,4.204557392267495,-0.22479105287872803,3.1076240767318035,7.9637485,9.00226,0.67319965,-32.028896,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6361.776,3.8257,-0.2198,202.0974,0.1431,0.1238,0.0668
"Gaia DR3 372392532356021760",372392532356021760,20.354930599622314,41.09744096428268,2.2135681254447155,19.11325420845647,-0.4112870566146042,1.2664912,9.002265,1.2693233,33.282234,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2169423066802295808",2169423066802295808,315.25535844024336,51.359515555945194,1.748264691486307,0.4686099461718414,-5.010643852260734,0.9495666,9.002276,0.67370796,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1884645432038069632",1884645432038069632,343.18268183075077,29.121042029041654,13.870688475106613,3.9472405497277023,-83.07258479568685,1.1864678,9.002276,0.887022,-7.973315,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5625.726,4.4148,0.3752,71.8779,0.061,0.0505,0.0267
"Gaia DR3 399685709493168768",399685709493168768,23.537523476479844,49.32622136830714,0.7424412931950374,1.085563545587435,0.6631670018653391,1.0287262,9.002277,2.0042686,1.1977817,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 744019246270686208",744019246270686208,149.57988109482275,29.926367772477242,2.0841831470810273,1.3871847555081116,0.39236344363676406,1.023559,9.002304,1.0301218,-18.054647,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 688178387886356608",688178387886356608,137.15791151333718,24.855895100582543,1.318038483262054,-1.7054043592646029,-10.57679775332217,1.0537615,9.002308,1.4371777,20.029982,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 213214241139944704",213214241139944704,78.2849600205115,48.74210836523757,1.8015521891029098,1.6831189300746394,-6.52001113121351,1.0041488,9.002321,1.4294348,23.998055,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2136767571457387392",2136767571457387392,291.9716077740342,52.81227707315017,11.074893035513446,30.745262836715547,31.350830353386616,0.91916955,9.002339,0.8499336,-44.891666,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5731.0444,4.2581,0.3024,90.1239,0.0745,0.0622,0.033
"Gaia DR3 2835306618753061120",2835306618753061120,342.585113413503,20.314587165879942,2.08594829677661,-12.03430730754249,-3.0723143837244224,1.0740224,9.002345,1.2568045,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2254765853678517376",2254765853678517376,291.85546864232106,66.01235200190497,7.402539697269718,-21.81951008716951,-45.632572898062136,0.9812943,9.002372,0.63878155,-22.084082,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6306.8647,4.1468,-0.0811,134.8247,0.0101,0.0087,0.0047
"Gaia DR3 2727878487267491712",2727878487267491712,332.188829643676,12.23705124853054,0.7320591376924204,6.432496548376184,-1.385437164073661,1.1362447,9.002397,1.827218,-45.904182,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4242.149,1.1608,-0.7872,1183.3428,1.0448,0.7632,0.4055
"Gaia DR3 2788818820453132288",2788818820453132288,15.107667908894982,20.404678328075157,2.5760184890804556,-31.513524595872248,-33.807096290238896,1.5449138,9.002398,1.1773005,-11.948412,"NOT_AVAILABLE",2,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 729889559780794368",729889559780794368,162.305188793466,25.690424782424643,1.2469201805708463,-11.819818491220122,-7.188160132195212,1.2653098,9.002401,1.3843136,55.56247,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2201604947518591744",2201604947518591744,336.46347753316576,61.12588467767561,2.366577403612547,9.32696801932067,-7.184908904004292,1.369906,9.00241,1.4188662,-13.683959,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 1117683810500693760",1117683810500693760,139.45103156102007,69.52793071302023,0.6533186423040634,-3.0999498072806944,0.28857500973333194,1.0932268,9.002418,2.5689235,4.5823474,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 2148798084088178048",2148798084088178048,276.7000365101122,53.08188140738797,2.120250882996061,2.531593835919559,-10.205322506660773,0.9536849,9.002432,0.050081253,4.585195,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,9467.05,3.841,-0.8172,463.1876,0.0888,0.0852,0.0453
